Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",,"=""0765376458""","=""9780765376459""",0,4.06,Tor,Hardcover,400,2015,2015,,2024/01/07,to-read,to-read (#167),to-read,,,,0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""""","=""""",0,4.20,Knopf,Hardcover,401,2022,2022,,2022/12/11,currently-reading,currently-reading (#2),currently-reading,,,,1,0
54102727,Siren Queen,Nghi Vo,"Vo, Nghi",,"=""""","=""""",0,3.68,Tor.com,Kindle Edition,281,2022,2022,,2024/01/07,to-read,to-read (#166),to-read,,,,0,0
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",3,3.85,Tor Books,Paperback,1006,2006,2004,2024/01/07,2023/12/09,,,read,oh my god it's finally done. clarke is such a talented writer and her style reminds me a lot of murakami mixed with neil gaiman HOWEVER this needed serious editing for length. I gave up on the footnotes halfway. like her mind is amazing and none of the details are individually unenjoyable but it's too much. like chocolate cake and ice cream and a donut and a cookie and a milkshake all on the same day. read piranesi instead. nick said it goes from a 3/10 to a 6.5/10 and he was right. my favorite character is the silver haired gentleman.,,,1,0
158875813,Prophet Song,Paul    Lynch,"Lynch, Paul",,"=""""","=""""",0,4.23,Oneworld Publications,Kindle Edition,320,2023,2023,,2024/01/04,to-read,to-read (#165),to-read,,,,0,0
65678550,The Heaven & Earth Grocery Store,James   McBride,"McBride, James",,"=""0593422945""","=""9780593422946""",0,4.22,Riverhead Books,Hardcover,380,2023,2023,,2023/09/04,currently-reading,currently-reading (#1),currently-reading,,,,1,0
16126596,The People in the Trees,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385536771""","=""9780385536776""",0,3.73,Doubleday,Hardcover,369,2013,2013,,2024/01/01,to-read,to-read (#164),to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",2,3.81,Hogarth,Hardcover,273,2019,2018,2023/12/31,2022/07/17,,,read,sorry I know this isn't my genre but this isn't a win for me. thank you jamie for giving it to me but I found the characters unbelievable after they left primary school. that section was well done though,,,1,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,"=""""","=""""",4,3.88,Tor Books,Kindle Edition,416,2021,2021,2023/12/30,2023/12/22,,,read,honestly very torn here. bumping up a star for a debut book and the author is SO talented with words and the individual scenes were so rich with emotion and imagery I enjoyed them but the frequent POV changes and parallel storylines didn't work for me <br/> and I had trouble following it all. it felt like it either needed to be a lot longer or edited down? many scenes are unforgettable and I will think about for a long time but as a whole novel idk if I can recommend!!,,,1,0
50523477,"The Jasmine Throne (The Burning Kingdoms, #1)",Tasha Suri,"Suri, Tasha",,"=""0356515648""","=""9780356515649""",0,4.14,Orbit,Paperback,533,2021,2021,,2023/12/28,to-read,to-read (#163),to-read,,,,0,0
52879286,Humankind: A Hopeful History,Rutger Bregman,"Bregman, Rutger","Elizabeth Manton, Erica Moore","=""0316418536""","=""9780316418539""",0,4.33,"Little, Brown and Company",Hardcover,462,2020,2019,,2023/12/27,to-read,to-read (#162),to-read,,,,0,0
58416952,"The Will of the Many (Hierarchy, #1)",James  Islington,"Islington, James",,"=""""","=""""",0,4.66,Gallery / Saga Press,Kindle Edition,639,2023,2023,,2023/12/23,to-read,to-read (#161),to-read,,,,0,0
36373481,The Death of Mrs. Westaway,Ruth Ware,"Ware, Ruth",,"=""1501156217""","=""9781501156212""",2,3.81,Scout Press,Hardcover,368,2018,2018,2023/12/22,2023/05/30,,,read,like half of this book is just describing how vision works<br/><br/>a shadow of an object appeared in her periphery. she was scared because she didn't know what it was. what could it be? suspense? fear! then she moved her eyes. it was a very easily recognizable object! phew. ,,,1,0
4602032,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,"Harris, Charlaine",,"=""0441016995""","=""9780441016990""",1,3.97,Ace Books,Mass Market Paperback,292,2008,2001,2023/12/19,2023/12/09,,,read,i cannot overemphasize how awful this book is. how did they turn this into a popular tv show. ,,,1,0
25734248,"The Widow (Kate Waters, #1)",Fiona Barton,"Barton, Fiona",,"=""1101990260""","=""9781101990261""",3,3.50,Berkley,Hardcover,324,2016,2016,2023/12/17,2023/12/09,,,read,better written than most silly thrillers,,,1,0
58724712,Wandering Earth,Liu Cixin,"Cixin, Liu",,"=""1250796849""","=""9781250796844""",4,4.23,Tor Trade,Paperback,464,2022,,2023/08/13,2023/07/03,,,read,"will write a more detailed review later of all the stories, but shockingly the namesake one is not great! others much better. ",,,1,0
55559887,"The Last Graduate (The Scholomance, #2)",Naomi Novik,"Novik, Naomi",,"=""0593128869""","=""9780593128862""",3,4.27,Del Rey,Hardcover,388,2021,2021,2023/12/16,2023/12/09,,,read,"would have given it 4 stars because the world building is so rich but the dialogue and characters are so bad, and the one spicy scene made me physically ill. it was so unnecessary ",,,1,0
6649312,Whistling Vivaldi: And Other Clues to How Stereotypes Affect Us (Issues of Our Time),Claude M. Steele,"Steele, Claude M.",,"=""039306249X""","=""9780393062496""",0,3.93,W. W. Norton & Company,Hardcover,242,2010,2010,,2023/12/14,to-read,to-read (#160),to-read,,,,0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",0,4.09,Random House,Paperback,710,2000,2000,,2023/12/12,to-read,to-read (#159),to-read,,,,0,0
42975172,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.19,Nan A. Talese,Hardcover,422,2019,2019,,2023/12/12,to-read,to-read (#158),to-read,,,,0,0
57282218,"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,"Smythe, Rachel",,"=""0593160290""","=""9780593160299""",0,4.29,Del Rey,Hardcover,384,2021,2021,,2023/12/12,to-read,to-read (#157),to-read,,,,0,0
75293507,Never Whistle at Night: An Indigenous Dark Fiction Anthology,Shane Hawk,"Hawk, Shane","Theodore C. Van Alst Jr., Stephen Graham Jones, Norris Black, Amber Blaeser-Wardzala, Phoenix Boudreau, Cherie Dimaline, Carson Faust, Kelli Jo Ford, Kate  Hart, David Heska Wanbli Weiden, Brandon Hobson, Darcie Little Badger, Conley Lyons, Nick Medina, Tiffany Morris, Tommy Orange, Mona Susan Power, Marcie R. Rendon, Waubgeshig Rice, Rebecca Roanhorse, Andrea L. Rogers, Morgan Talty, D.H. Trujillo, Richard Van Camp, Royce Young Wolf, Mathilda Zeller","=""0593468465""","=""9780593468463""",0,4.11,Vintage,Paperback,400,2023,2023,,2023/12/12,to-read,to-read (#156),to-read,,,,0,0
4952,What Is the What,Dave Eggers,"Eggers, Dave",,"=""1932416641""","=""9781932416640""",0,4.14,McSweeney's,Hardcover,475,2006,2006,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#155), home-shelf-havent-read (#39)",to-read,,,,0,0
28407,Germinal,Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",0,4.18,Penguin Classics,Paperback,592,2004,1885,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#154), home-shelf-havent-read (#38)",to-read,,,,0,0
12894834,Fevre Dream,George R.R. Martin,"Martin, George R.R.",,"=""055357793X""","=""9780553577938""",0,3.89,Bantam,Mass Market Paperback,461,2012,1982,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#153), home-shelf-havent-read (#34)",to-read,,,,0,0
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,"=""0752858491""","=""9780752858494""",0,4.07,Orion,Mass Market Paperback,725,2004,1990,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#152), home-shelf-havent-read (#32)",to-read,,,,0,0
35259261,The Sinner,Petra Hammesfahr,"Hammesfahr, Petra",J. Maxwell Brownjohn,"=""0143132857""","=""9780143132851""",0,3.34,Penguin Books,Paperback,387,2017,1999,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#151), home-shelf-havent-read (#30)",to-read,,,,0,0
53138081,The Four Winds,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",0,4.30,St. Martin's Press,Hardcover,464,2021,2021,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#150), home-shelf-havent-read (#29)",to-read,,,,0,0
58727904,Mart of Darkness: When More Is Not Enough,Phil Granchi,"Granchi, Phil",,"=""0984391444""","=""9780984391448""",0,4.25,All Mart Books,Kindle Edition,0,2021,,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#149), home-shelf-havent-read (#28)",to-read,,,,0,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.21,Grand Central Publishing,Paperback,345,2000,1993,,2023/12/09,"to-read, home-shelf-havent-read","to-read (#148), home-shelf-havent-read (#26)",to-read,,,,0,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",3,4.43,Atria Books,Hardcover,389,2017,2017,2023/12/09,2023/08/30,,,read,so blah!! I recognize this is not my genre so dont take my review too heavily but I was surprised by none of the twists they were all so clearly foreshadowed?? jamie you have led me wrong. I could have put it down at any point and wouldnt have been bothered,,,1,0
53285047,Bunny,Mona Awad,"Awad, Mona",,"=""0525559752""","=""9780525559757""",0,3.53,Penguin Books,Paperback,305,2020,2019,,2023/12/05,to-read,to-read (#147),to-read,,,,0,0
60177373,Fairy Tale,Stephen King,"King, Stephen",,"=""1668002175""","=""9781668002179""",0,4.12,Scribner,Hardcover,599,2022,2022,,2023/12/04,to-read,to-read (#146),to-read,,,,0,0
7061,"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,"Smith, Alexander McCall",,"=""1400034779""","=""9781400034772""",2,3.81,Anchor,Paperback,235,2003,1998,2023/12/03,2023/12/03,,,read,,,,1,0
17645,The Penelopiad,Margaret Atwood,"Atwood, Margaret",,"=""1841957178""","=""9781841957173""",3,3.72,Canongate U.S.,Hardcover,198,2005,2005,2023/12/02,2023/10/27,,,read,not enough here for me but I had fun talking about it with others,,,1,0
43565379,Tinfoil Butterfly,Rachel Eve Moulton,"Moulton, Rachel Eve",,"=""0374538301""","=""9780374538309""",2,3.30,MCD x FSG Originals,Paperback,264,2019,2019,2023/12/03,2023/12/03,,,read,I've been trying to slog through this forever. there's not really a plot so I don't know what to say. ,,,1,0
42361218,"Princess of Dorsa (The Chronicles of Dorsa, #1)",Eliza Andrews,"Andrews, Eliza",,"=""""","=""""",3,4.30,,Kindle Edition,591,2018,2018,2023/12/02,2023/11/06,,,read,ashdkfjshsk I hate a cliffhanger ending to a decidedly mid book!! do I read the next one or not!!!,,,1,0
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",0,3.94,Scholastic Press,Kindle Edition,541,2020,2020,,2023/11/26,to-read,to-read (#145),to-read,,,,0,0
61053829,I Have Some Questions for You,Rebecca Makkai,"Makkai, Rebecca",,"=""0593490142""","=""9780593490143""",0,3.64,Viking,Hardcover,438,2023,2023,,2023/11/26,to-read,to-read (#144),to-read,,,,0,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",5,4.52,The New Press Inc.,Hardcover,290,2010,2010,2021/04/04,2021/03/17,,,read,,,,1,0
42853221,Our Women on the Ground: Essays by Arab Women Reporting from the Arab World,Zahra Hankir,"Hankir, Zahra",Christiane Amanpour,"=""""","=""""",0,4.49,Penguin Books,Kindle Edition,288,2019,2019,,2023/11/10,to-read,to-read (#143),to-read,,,,0,0
10628,Night Shift,Stephen King,"King, Stephen",,"=""""","=""""",4,4.03,Hodder & Stoughton,Paperback,409,1979,1978,2023/10/31,2021/05/08,,,read,some good and some not so good! the lawn mower one was wild. finished on a depressing note. ,,,1,1
65916344,Holly,Stephen King,"King, Stephen",,"=""1668016133""","=""9781668016138""",0,4.18,Scribner,Hardcover,449,2023,2023,,2023/10/24,to-read,to-read (#142),to-read,,,,0,0
2459785,"In the Woods (Dublin Murder Squad, #1)",Tana French,"French, Tana",,"=""""","=""""",3,3.79,Penguin Books,Paperback,431,2008,2007,2023/10/17,2023/07/06,,,read,"i really dont know!!! kept me engaged but i hated the main character, wasnt floored by the twist, and the ending was a let down. clearly i missed something idk",,,1,0
61273694,"The Exceptions: Nancy Hopkins, MIT, and the Fight for Women in Science",Kate Zernike,"Zernike, Kate",,"=""1982131837""","=""9781982131838""",0,4.48,Scribner,Hardcover,411,2023,2023,,2023/10/17,to-read,to-read (#141),to-read,,,,0,0
2715,Salt: A World History,Mark Kurlansky,"Kurlansky, Mark",,"=""0142001619""","=""9780142001615""",0,3.75,Penguin Books,Paperback,484,2003,2002,,2023/10/06,to-read,to-read (#140),to-read,,,,0,0
58536037,"Woman, Eating",Claire Kohda,"Kohda, Claire",,"=""0063140888""","=""9780063140882""",0,3.48,HarperVia,Hardcover,240,2022,2022,,2023/09/30,to-read,to-read (#139),to-read,,,,0,0
44279110,My Year of Rest and Relaxation,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""0525522131""","=""9780525522133""",0,3.65,Penguin Books,Paperback,289,2019,2018,,2023/09/26,to-read,to-read (#138),to-read,,,,0,0
59575963,Fire Season,Leyna Krow,"Krow, Leyna",,"=""0593299604""","=""9780593299609""",0,3.45,Viking,Hardcover,336,2022,2022,,2023/09/26,to-read,to-read (#137),to-read,,,,0,0
58537371,Nightcrawling,Leila Mottley,"Mottley, Leila",,"=""0593318935""","=""9780593318935""",0,4.00,Knopf,Hardcover,277,2022,2022,,2023/09/26,to-read,to-read (#136),to-read,,,,0,0
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",2,4.00,Viking,Hardcover,304,2020,2020,2023/09/26,2023/09/24,,,read,"not the worst but not good either. idk it was similar to ove for me but more obvious and I liked the main character less. also the idea that your mental illness can be cured by some magic experience and then suddenly life is beautiful was ?? to me because like do I suspend my disbelief that if a magic library exists that mental illness could be cured by it or am I supposed to get the subtext that your depression can be gone if you just understand life better. felt a lot more like that latter ""flowers were just so purple now"" ",true,,1,0
61111034,Our Share of Night,Mariana Enríquez,"Enríquez, Mariana","Megan McDowell, Pablo Gerardo Camacho","=""0451495144""","=""9780451495143""",0,4.31,Hogarth,Hardcover,588,2023,2019,,2023/09/26,to-read,to-read (#135),to-read,,,,0,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",4,4.11,William Morrow Paperbacks,Paperback,176,2006,2002,2023/09/24,2023/09/17,,,read,"so good! but also SO wish I had read this as a kid. one of the things I like about NG's other books is that I have usually no idea where it's going and this one doesn't have that aspect, but I just love his imagery. perfect rainy day read. ",,,1,0
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",0,4.29,Harper Trophy,Mass Market Paperback,329,2001,1986,,2023/09/24,to-read,to-read (#134),to-read,,,,0,0
59148724,Under the Skin: The Hidden Toll of Racism on American Lives and on the Health of Our Nation,Linda Villarosa,"Villarosa, Linda",,"=""""","=""""",0,4.46,Doubleday,Hardcover,288,2022,2022,,2023/09/18,to-read,to-read (#133),to-read,,,,0,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",3,4.20,Harvest Books,Paperback,311,2005,1966,2022/04/30,2023/08/23,,,read,"for a book about the complexities of mind man oh man do the women not have them<br/><br/>i thought it was fine but not great, though in the 60s it was probably great<br/><br/>Merged review:<br/><br/>for a book about the complexities of mind man oh man do the women not have them<br/><br/>i thought it was fine but not great, though in the 60s it was probably great",,,2,0
43352954,This is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",Max Gladstone,"=""""","=""""",0,3.93,Saga Press,Kindle Edition,209,2019,2019,,2023/09/16,to-read,to-read (#132),to-read,,,,0,0
60701439,Big Swiss,Jen Beagin,"Beagin, Jen",,"=""1982153083""","=""9781982153083""",4,3.70,Scribner,Hardcover,336,2023,2023,2023/09/12,2023/08/29,,,read,4.5 I'm being rude because I would have liked more absurdity. also I want a donk,,,1,0
41806986,Little Darlings,Melanie Golding,"Golding, Melanie",,"=""1683319974""","=""9781683319979""",0,3.64,Crooked Lane Books,Hardcover,312,2019,2019,,2023/09/09,"to-read, home-shelf-havent-read","to-read (#131), home-shelf-havent-read (#27)",to-read,,,,0,0
22206,Lullaby,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0099437961""","=""9780099437963""",4,3.74,Vintage,Paperback,260,2003,2002,2023/09/09,2022/12/20,,,read,"solid read if you want something funky and visceral, the gore comes out of nowhere. I liked it more than fight club.",,,1,0
52129515,Untamed,Glennon Doyle,"Doyle, Glennon",Glennon Doyle Melton,"=""1984801252""","=""9781984801258""",2,4.00,The Dial Press,Hardcover,333,2020,2020,2023/09/04,2023/04/22,,,read,I'm not the target audience but I also feel like this is generally not a book for anyone who reads?? some good moments and I wanted to hear her story but just SO heavy handed. I think she thinks she is Jesus. ,,,1,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",5,4.23,Bloomsbury,Hardcover,272,2020,2020,2023/09/03,2023/01/28,,,read,surprising and spectacular!! cannot recommend enough thank you maddie,,,1,0
2744,Anansi Boys,Neil Gaiman,"Gaiman, Neil",,"=""0060515198""","=""9780060515195""",4,4.04,HarperCollins HarperTorch,Mass Market Paperback,387,2006,2005,2023/09/02,2023/05/30,,,read,"bit of a slow start but I just love the writing style and his imagery. <br/><br/>--- A fluttering, and now the space was filled with huge crows who landed on the bone chains, then strutted about like builders examining the work of quite a different firm of builders, one that had left town with the work left incomplete. They cawed and tokked in what Spider was certain was the corvine equivalent of “So what sort of cowboy put this together then?""",,,1,0
52321511,Bravey,Alexi Pappas,"Pappas, Alexi",,"=""1984801120""","=""9781984801128""",0,4.21,The Dial Press,Hardcover,310,2021,2021,,2023/08/29,to-read,to-read (#130),to-read,,,,0,0
40121978,Infinite Detail,Tim Maughan,"Maughan, Tim",,"=""0374175411""","=""9780374175412""",2,3.72,MCD X FSG Originals,Paperback,372,2019,2019,2023/08/25,2020/12/17,,,read,there was nothing really bad about this book but there also wasn't anything really good about it? sorry hannah if I had read this in high school it probably would have blown my mind so my fault for waiting so long. basically just repetitive,,,1,1
42042093,Superior: The Return of Race Science,Angela Saini,"Saini, Angela",,"=""0807076910""","=""9780807076910""",3,4.25,Beacon Press,Hardcover,256,2019,2019,2023/08/21,2023/05/30,,,read,"this is a good and important book, which I don't want to downplay, and I will be recommending it to my mother a geneticist (hi mom). however, I think a lot of the arguments the author made are more nuanced than presented, and a lot of the reason I felt like I was supposed to agree with their POV was because of how evil the racists are -- this is true (and another reason I didn't love the book was how much time was spent on 'here is everything about an evil man') but doesn't really strengthen the argument as to why we should never do certain types of research. I don't have to agree with an author to like their book but in this case I didn't feel like they were doing anything to persuade me to their side, and these are really interesting and important debates I do want to hear more educated opinions on which is why it let me down a bit. really excited to talk about these topics with our reading group exactly because I want more of the gray areas and to flesh things out more.<br/><br/>* actually downgrading my 4 star to 3 star simply because in all of the research done, ""intelligence"" and ""IQ"" were taken as real things and NONE of the issues with them were even mentioned, which was a HUGE miss especially for a book on the problems of race science. ",,,1,0
58587864,Insomnia,Sarah Pinborough,"Pinborough, Sarah",,"=""0062856847""","=""9780062856845""",1,3.69,William Morrow,Hardcover,322,2022,2022,2023/08/20,2023/05/30,,,read,"yeah I knew I was in for it when I realized this was by the same author of behind her eyes which I hated (and this had the exact same stupid genre bend), but separate from that what is it with random ""popular fiction"" books being so discriminatory to mental health?!",,,1,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",1,4.18,Celadon Books,Hardcover,336,2019,2019,2023/08/20,2023/05/30,,,read,so bad! mental health is a choice actually! and if you've been abused as a kid you will be a murderer!,,,1,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",0,4.17,Vintage,Paperback,559,1992,1992,,2022/06/05,"to-read, started-unfinished","to-read (#60), started-unfinished (#9)",to-read,,,,0,0
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,"=""""","=""""",5,4.21,Bloomsbury Publishing,Kindle Edition,848,2019,2019,2023/08/13,2023/07/06,,,read,"hello I TORE through this and would so recommend to anyone wanting fantasy. could not out it down. really loved the character development and the multi pov felt natural, though some story lines took longer to catch my interest. if anything, I think it should have been longer because a few conflicts were short lived or felt easily resolved. but the descriptions of the interpersonal relationships, romantic and not, are enough reason to read this. such rich world building without feeling at all like unnecessary filler. A+",,,1,0
36348525,Severance,Ling  Ma,"Ma, Ling",,"=""0374261598""","=""9780374261597""",3,3.92,"Farrar, Straus and Giroux",Hardcover,291,2018,2018,2023/07/23,2023/07/06,,,read,"MAJOR the leftovers vibes. will elaborate after book club<br/><br/>---<br/><br/>so I stand by leftovers vibes in that I wanted more of what she was starting to set up, both plot wise and theme wise. I enjoyed the bookclub discussion and I think there are really solid pieces of this text but I wouldn't necessarily recommend it to others as something definitely worth reading. ",,,1,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",5,4.37,Gallery / Saga Press,Hardcover,450,2016,2016,2021/04/09,2021/03/31,favorites,favorites (#9),read,"superb, my favorites were mono no aware and all the flavors",,,1,1
54722,Even the Rat Was White: A Historical View of Psychology (Allyn & Bacon Classics Edition),Robert V. Guthrie,"Guthrie, Robert V.",,"=""0205392644""","=""9780205392643""",5,4.02,Pearson,Paperback,282,2003,1976,2023/08/02,2021/05/08,,,read,really informative! also clearly written by an academic,,,1,0
61190770,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah,"Adjei-Brenyah, Nana Kwame",,"=""0593317335""","=""9780593317334""",4,4.15,Pantheon,Hardcover,367,2023,2023,2023/07/29,2023/06/17,,,read,"good and awful, just continued punch after punch seeing the multiple faces of a not far off prison system. ",,,1,0
10762469,The Leftovers,Tom Perrotta,"Perrotta, Tom",,"=""0312358342""","=""9780312358341""",2,3.43,St. Martin's Press,Hardcover,355,2011,2011,2022/07/23,2022/07/18,,,read," bad!! like an intriguing first episode of a tv series but thats it, just e1 ",,,1,0
40024139,"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,"Mahurin, Shelby",,"=""""","=""""",1,4.00,HarperTeen,Hardcover,513,2019,2019,2023/07/22,2023/06/20,,,read,one star for retroactively making acotar a better book,,,1,0
61391784,The Last Catastrophe: Stories,Allegra Hyde,"Hyde, Allegra",,"=""059331526X""","=""9780593315262""",0,4.25,Vintage,Paperback,272,2023,2023,,2023/07/22,to-read,to-read (#129),to-read,,,,0,0
72258694,"I'd Really Prefer Not to Be Here with You, and Other Stories",Julianna Baggott,"Baggott, Julianna",,"=""""","=""9798200873562""",0,3.79,Blackstone Publishing,Hardcover,260,2023,2023,,2023/07/22,to-read,to-read (#128),to-read,,,,0,0
60243188,Bliss Montage,Ling  Ma,"Ma, Ling",,"=""0374293511""","=""9780374293512""",0,3.93,"Farrar, Straus and Giroux",Hardcover,228,2022,2022,,2023/07/22,to-read,to-read (#126),to-read,,,,0,0
61391802,"White Cat, Black Dog: Stories",Kelly Link,"Link, Kelly",Shaun Tan,"=""0593449959""","=""9780593449950""",0,3.95,Random House,Hardcover,272,2023,2023,,2023/07/22,to-read,to-read (#127),to-read,,,,0,0
41161350,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,"Butler, Octavia E.",,"=""""","=""""",0,4.31,Grand Central Publishing,Paperback,406,2019,1998,,2023/07/22,to-read,to-read (#125),to-read,,,,0,0
7767021,"Who Fears Death (Who Fears Death, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""075640617X""","=""9780756406172""",0,3.94,DAW Hardcover,Hardcover,386,2010,2010,,2023/07/22,to-read,to-read (#124),to-read,,,,0,0
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,"Cashore, Kristin",,"=""""","=""9780152063962""",0,4.07,Harcourt,Hardcover,471,2008,2008,,2023/07/13,to-read,to-read (#123),to-read,,,,0,0
35068524,Not That Bad: Dispatches from Rape Culture,Roxane Gay,"Gay, Roxane","Aubrey Hirsch, Jill Christman, Claire Schwartz, Lynn Melnick, Brandon  Taylor, Emma Smith-Stevens, A.J. McKenna, Lisa Mecham, Vanessa Mártir, Ally Sheedy, xTx, So Mayer, Nora Salem, Lyz Lenz, Amy Jo Burns, V.L. Seek, Michelle Chen, Gabrielle Union, Liz Rosema, Anthony Frame, Samhita Mukhopadhyay, Miriam Zoila Pérez, Zoë Medeiros, Sharisse Tracey, Stacey May Fowles, Elisabeth Fairfield Stokes, Meredith Talusan, Nicole Boyce, Elissa Bassist","=""0062413503""","=""9780062413505""",0,4.42,Harper Perennial,ebook,368,2018,2018,,2023/07/12,to-read,to-read (#122),to-read,,,,0,0
43212798,Fly Already: Stories,Etgar Keret,"Keret, Etgar",,"=""1594633274""","=""9781594633270""",0,4.04,Riverhead Books,Hardcover,224,2019,2018,,2023/07/10,to-read,to-read (#121),to-read,,,,0,0
61431922,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374046""","=""9781649374042""",0,4.62,Entangled: Red Tower Books,Hardcover,500,2023,2023,,2023/07/09,to-read,to-read (#120),to-read,,,,0,0
5015,Saturday,Ian McEwan,"McEwan, Ian",,"=""1400076196""","=""9781400076192""",2,3.63,Anchor,Paperback,289,2006,2005,2023/07/03,2023/05/30,,,read,admittedly i didnt read the last 10 pages of this bc I was so bored i just needed him to shut up,,,1,0
57485174,Gods of Want: Stories,K-Ming Chang,"Chang, K-Ming",,"=""0593241584""","=""9780593241585""",0,3.72,One World,Hardcover,224,2022,2022,,2023/06/21,to-read,to-read (#119),to-read,,,,0,0
43297216,Bestiary,K-Ming Chang,"Chang, K-Ming",,"=""0593132580""","=""9780593132586""",0,3.46,One World,Hardcover,259,2020,2020,,2023/06/21,to-read,to-read (#118),to-read,,,,0,0
42300736,A Hundred Stones,J.J. Amies,"Amies, J.J.",,"=""171997439X""","=""9781719974394""",0,3.67,Independently published,Paperback,207,2018,,,2023/06/21,to-read,to-read (#117),to-read,,,,0,0
59982802,Organ Meats,K-Ming Chang,"Chang, K-Ming",,"=""0593447344""","=""9780593447345""",0,3.45,One World,Paperback,288,2023,2023,,2023/06/20,to-read,to-read (#116),to-read,,,,0,0
52831200,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457017""","=""9781952457012""",0,4.24,Blue Box Press,ebook,622,2020,2020,,2023/06/20,to-read,to-read (#115),to-read,,,,0,0
54864318,Folklorn,Angela Mi Young Hur,"Hur, Angela Mi Young",,"=""1645660168""","=""9781645660163""",5,3.66,Erewhon,Hardcover,416,2021,2021,2023/06/18,2023/05/18,,,read,solidly a 4 but I'll round up for a debut. excited to talk about for summer reading group. ,,,1,0
60766189,"A Day of Fallen Night (The Roots of Chaos, #0)",Samantha    Shannon,"Shannon, Samantha",,"=""1635577926""","=""9781635577921""",0,4.41,Bloomsbury Publishing,Hardcover,868,2023,2023,,2023/06/17,to-read,to-read (#114),to-read,,,,0,0
